id,.bss,.comment,.data,.dynamic,.dynstr,.dynsym,.eh_frame,.eh_frame_hdr,.fini,.fini_array,.gnu.hash,.gnu.version,.gnu.version_r,.got,.init,.init_array,.input_size,.interp,.nice_value,.note.ABI-tag,.note.gnu.build-id,.plt,.plt.got,.rela.dyn,.rela.plt,.rodata,.shstrtab,.strtab,.symtab,.text,start_time,end_time,total_time
bub,62048,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7745,28,13,32,36,80,8,192,96,21,254,603,1752,2358,1525273933288895,1525273933573653,284758
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,-7,32,36,64,8,192,72,21,254,585,1704,2039,1525273933287715,1525273933318805,31090
mat,309256,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,139,28,-13,32,36,96,8,192,120,21,254,632,1824,2695,1525273933289697,1525273933320117,30420
ms,738304,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,92279,28,-8,32,36,96,8,192,120,20,254,635,1800,3122,1525273933293215,1525273933324627,31412
bub,62048,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,7745,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273933638680,1525273933898890,260210
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,29,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273933619257,1525273933649400,30143
mat,309256,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,139,28,0,32,36,96,8,192,120,21,254,632,1824,2695,1525273933620887,1525273933650740,29853
ms,738320,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,92279,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273933622773,1525273933653889,31116
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,5200,28,14,32,36,96,8,192,120,21,254,623,1776,2431,1525273933942554,1525273934080826,138272
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,-7,32,36,64,8,192,72,21,254,585,1704,2039,1525273933942992,1525273934064477,121485
mat,345864,37,632,496,162,264,368,84,9,8,28,22,32,104,23,8,147,28,11,32,36,96,8,192,120,21,254,632,1824,2759,1525273933944110,1525273933986374,42264
ms,723952,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,90483,28,-1,32,36,96,8,192,120,20,254,635,1800,3122,1525273933952765,1525273933982889,30124
bub,41664,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,5200,28,0,32,36,80,8,192,96,21,254,603,1752,2358,1525273934142587,1525273934262155,119568
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,32,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273934124143,1525273934242271,118128
mat,518728,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,147,28,0,32,36,80,8,192,96,21,254,612,1800,2646,1525273934125725,1525273934174292,48567
ms,723936,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,90483,28,0,32,36,96,8,192,120,20,254,635,1800,3122,1525273934127418,1525273934158846,31428
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1136,28,2,32,36,96,8,192,120,21,254,623,1776,2431,1525273934317165,1525273934323280,6115
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,12,32,36,64,8,192,72,21,254,585,1704,2039,1525273934302247,1525273934373931,71684
mat,561928,37,624,496,155,240,360,84,9,8,28,20,32,96,23,8,153,28,-8,32,36,80,8,192,96,21,254,612,1800,2630,1525273934304028,1525273934352112,48084
ms,285024,37,632,496,182,264,400,92,9,8,28,22,48,104,23,8,35617,28,-11,32,36,96,8,192,120,20,254,635,1800,3122,1525273934304213,1525273934316793,12580
bub,64,37,632,496,162,264,360,84,9,8,28,22,32,104,23,8,1136,28,0,32,36,96,8,192,120,21,254,623,1776,2431,1525273934438533,1525273934444629,6096
fib,48,37,616,496,150,216,368,84,9,8,28,18,32,88,23,8,31,28,0,32,36,64,8,192,72,21,254,585,1704,2039,1525273934423216,1525273934496372,73156
